0.000000000000000000e+00,1.000000000000000000e+00,1.000000000000000000e+00,1.000000000000000000e+00,1.000000000000000000e+00,1.000000000000000000e+00,1.000000000000000000e+00,1.000000000000000000e+00,1.000000000000000000e+00,1.000000000000000000e+00,1.000000000000000000e+00,1.000000000000000000e+00
0.000000000000000000e+00,1.920000000000000000e+03,1.880000000000000000e+03,1.667000000000000000e+03,1.948000000000000000e+03,1.910000000000000000e+03,1.895000000000000000e+03,1.984000000000000000e+03,1.950000000000000000e+03,1.861000000000000000e+03,1.912000000000000000e+03,1.954000000000000000e+03
0.000000000000000000e+00,2.375000000000000000e+03,2.327000000000000000e+03,2.072000000000000000e+03,2.442000000000000000e+03,2.127000000000000000e+03,2.283000000000000000e+03,2.003000000000000000e+03,1.987000000000000000e+03,2.367000000000000000e+03,2.341000000000000000e+03,2.293000000000000000e+03
0.000000000000000000e+00,1.944000000000000000e+03,1.832000000000000000e+03,2.047000000000000000e+03,1.797000000000000000e+03,1.696000000000000000e+03,1.785000000000000000e+03,1.653000000000000000e+03,1.640000000000000000e+03,2.278000000000000000e+03,1.886000000000000000e+03,1.770000000000000000e+03
0.000000000000000000e+00,1.000000000000000000e+00,1.000000000000000000e+00,1.000000000000000000e+00,1.000000000000000000e+00,1.000000000000000000e+00,1.000000000000000000e+00,1.000000000000000000e+00,1.000000000000000000e+00,1.000000000000000000e+00,1.000000000000000000e+00,1.000000000000000000e+00
